f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
28.765,27.121,33.167,0.6673,0.89751,1.3658,29.775,28.124,34.167,0.9734,0.97252,0.93026
33.349,32.78,40.105,0.69898,0.97315,1.4979,34.368,33.781,41.105,0.96687,0.9633,0.91527
103.86,112.24,131.68,0.71414,1.144,1.6036,104.86,113.24,132.68,0.94598,0.95543,0.94878
67.812,65.788,77.439,0.71704,0.911,1.2715,68.812,66.788,78.439,0.98768,0.98851,0.97674
153.33,170.04,197.35,0.73788,1.2276,1.6658,154.33,171.04,198.35,0.88594,0.91739,0.9151
63.395,60.242,72.028,0.69795,0.90239,1.2962,64.395,61.242,73.028,0.98562,0.9879,0.97269
82.253,75.944,75.726,1.0064,0.85423,0.85009,83.253,76.944,76.726,0.94195,0.93839,0.88561
82.56,76.603,76.357,1.0078,0.8616,0.857,83.56,77.603,77.357,0.94782,0.95134,0.89737
89.068,81.947,82.045,0.99981,0.84677,0.84921,90.068,82.947,83.045,0.93931,0.9634,0.88259
81.558,74.516,74.072,1.0123,0.83522,0.82588,82.558,75.516,75.072,0.94805,0.94097,0.89513
107.41,99.607,98.868,1.0157,0.86102,0.84888,108.41,100.61,99.868,0.9484,0.93591,0.89829
107.78,99.769,99.109,1.0147,0.85732,0.84653,108.78,100.77,100.1,0.95332,0.95388,0.9049
114.24,105.51,105.36,1.0044,0.85343,0.85142,115.24,106.51,106.36,0.95119,0.95732,0.90294
106,97.189,96.424,1.0162,0.8407,0.82781,107,98.189,97.424,0.94341,0.94797,0.90931
26.184,23.785,28.531,0.69901,0.80975,1.1696,27.207,24.796,29.531,0.9744,0.9648,0.9494
22.899,19.94,24.543,0.65574,0.73607,1.1209,23.905,20.943,25.543,0.94147,0.94226,0.92883
25.613,24.137,29.198,0.68756,0.88372,1.297,26.623,25.153,30.198,0.98355,0.97491,0.9617
25.853,23.755,28.673,0.67823,0.82063,1.2063,26.861,24.757,29.673,0.9666,0.96168,0.94495
23.486,20.642,25.004,0.67808,0.76122,1.1247,24.487,21.642,26.004,0.95561,0.95339,0.93806
29.987,25.605,31.819,0.64786,0.72992,1.1289,30.988,26.607,32.819,0.9457,0.93919,0.92187
22.417,19.874,23.763,0.69746,0.78287,1.1232,23.417,20.874,24.763,0.96443,0.96181,0.95509
25.147,21.421,27.405,0.61682,0.725,1.1836,26.147,22.421,28.405,0.92248,0.88878,0.88291
113.12,117.31,126.79,0.85635,1.0776,1.2662,113.81,118.09,127.15,0.9667,0.97803,0.92963
92.573,93.448,100.4,0.85492,1.0406,1.2421,92.359,94.025,100.79,0.97425,0.98119,0.95745
113.69,103.99,111.59,0.86896,0.84592,0.97763,114.55,104.99,112.59,0.90304,0.97536,0.85615
76.158,78.467,90.014,0.75993,1.0637,1.4036,77.158,79.467,91.014,0.98358,0.98528,0.96867
26.142,37.655,29.085,1.4645,1.9067,1.3068,27.144,38.66,30.096,0.85825,0.7834,0.80288
115.96,116.17,113.95,1.0638,1.0105,0.95581,116.97,117.18,114.97,0.96531,0.9422,0.9464
48.28,62.175,41.33,1.9221,1.4734,0.84089,49.285,63.175,42.393,0.86939,0.7564,0.75464
113.64,113.64,110.74,1.0917,1.0053,0.93505,114.67,114.64,111.82,0.9669,0.92029,0.90996
97.351,95.518,93.45,1.0606,0.96756,0.91403,98.351,96.522,94.451,0.9293,0.92211,0.9378
140.75,136.96,134.44,1.1372,0.95624,0.89178,141.75,137.96,135.45,0.93081,0.91167,0.91541
92.777,91.901,90,1.0532,0.98636,0.93931,93.777,92.915,91,0.96494,0.96182,0.96523
147.92,144,143.45,1.0079,0.94758,0.94035,148.92,145,144.45,0.91493,0.87458,0.89098
143.46,138.83,130.88,1.7478,0.93847,0.75226,144.46,139.83,131.91,0.95898,0.955,0.97314
51.917,60.072,30.899,5.8466,1.3999,0.33418,52.917,61.072,32.118,0.95643,0.95504,0.97482
185.12,181.31,178.45,1.0323,0.95918,0.92917,186.12,182.31,179.45,0.95507,0.9512,0.94138
62.464,68.983,45.676,3.1299,1.3102,0.48988,63.464,69.983,46.865,0.97627,0.98164,0.9868
125.82,158.26,129.25,1.5683,1.6183,1.0445,126.75,158.42,129.87,0.92752,0.93555,0.9286
124.51,104.64,63.296,3.4943,0.68033,0.27995,125.3,104.6,63.696,0.98557,0.89155,0.88883
174.99,194.79,175.95,1.3486,1.374,1.0173,174.87,192.91,174.47,0.90703,0.90317,0.93046
131.08,109.78,72.719,3.239,0.64953,0.30127,130.51,107.16,71.078,0.98916,0.84459,0.83105
102.37,86.205,58.102,2.8541,0.66513,0.31835,103.37,87.204,59.118,0.9838,0.94027,0.92432
172.83,136.62,57.041,6.0794,0.61139,0.10649,173.83,137.62,58.162,0.96772,0.90151,0.91804
103.84,91.058,64.025,2.356,0.71003,0.36532,104.84,92.058,65.027,0.9866,0.94859,0.93295
173.2,135.67,59.23,5.1113,0.59458,0.11567,174.2,136.67,60.23,0.96854,0.8821,0.91484
194.74,161.65,44.569,17.437,0.68834,0.049708,195.74,162.65,45.924,0.98541,0.92441,0.91334
89.883,75.454,11.065,56.337,0.71633,0.014781,90.883,76.454,13.262,0.97003,0.89986,0.84971
225.16,187.27,54.699,11.814,0.69172,0.059161,226.16,188.27,55.699,0.96915,0.84812,0.84221
105.43,88.268,16.976,40.682,0.70424,0.0229,106.43,89.268,19.08,0.97869,0.93016,0.88222
193.16,159.86,45.891,16.614,0.68416,0.053445,194.16,160.86,47.283,0.98823,0.933,0.92474
88.578,74.437,11.244,53.468,0.71678,0.015808,89.578,75.437,13.426,0.97313,0.90204,0.85607
225.42,187.52,56.591,10.999,0.69197,0.063053,226.42,188.52,57.592,0.98075,0.88261,0.88303
103.85,86.727,17.319,33.592,0.69969,0.025038,104.85,87.727,19.369,0.98004,0.90782,0.85094
76.309,56.33,62.476,0.83663,0.80101,0.81221,77.309,57.331,63.476,0.51782,0.86501,0.67034
101.04,40.688,57.73,1.0082,0.20477,0.3931,102.04,41.692,58.711,0.70646,0.77826,0.74275
69.388,81.629,81.326,1.0473,1.3771,1.3291,70.388,82.629,82.326,0.7602,0.91643,0.77959
119.22,41.493,64.648,0.4686,0.12694,0.29635,120.22,42.494,65.648,0.71593,0.8053,0.84245
145.63,76.222,90.937,0.62921,0.32574,0.4166,146.63,77.238,91.937,0.86826,0.97963,0.88113
127.01,66.019,79.874,0.68151,0.33996,0.42226,128.01,67.043,80.889,0.85359,0.97679,0.8882
141.33,45.374,66.347,0.46747,0.10314,0.22041,142.33,46.374,67.347,0.89146,0.97089,0.92121
134.15,53.107,72.78,0.52007,0.17838,0.31236,135.15,54.116,73.78,0.88591,0.98177,0.92125
